vid,utter_id_x,emotion,C-E1,C-E2,C-E4,sentence,utter_id_y,label,Valence,Arousal,Dominance
Ses02F_impro07,Ses02F_impro07_M027,exc,Excited,Happiness,Excited,Ahh. Yeah. [GARBAGE],43,4,4.0,3.0,3.0
Ses02F_impro07,Ses02F_impro07_M028,exc,Excited,Happiness,Excited,"You'll be like are you a fan or a student you know? Student. [LAUGHTER] Oh man, that's awesome.",44,4,4.0,4.0,4.0
Ses02F_impro07,Ses02F_impro07_F027,exc,Excited,Happiness,Excited,And you'll be like...,45,4,4.0,4.0,3.5
Ses02F_impro07,Ses02F_impro07_F028,exc,Excited,Happiness,Excited,"Student. I'm a student. Yes I am, Thank you very much.",46,4,4.0,4.0,3.5
Ses02F_impro07,Ses02F_impro07_F029,exc,Excited,Excited,Excited,[BREATHING],47,4,4.0,2.5,2.0
Ses02F_impro07,Ses02F_impro07_M029,exc,Excited,Excited,Neutral,A U.S.C. graduate now. You're set.,48,4,4.0,4.0,4.0
Ses02F_impro07,Ses02F_impro07_F030,exc,Excited,Excited,Excited,I know.  I'm excited.,49,4,5.0,4.5,4.0
Ses02F_impro07,Ses02F_impro07_F031,exc,Excited,Happiness,Excited,"Well, that'll take a while. [GARBAGE]",50,4,4.0,3.0,3.0
Ses02F_impro07,Ses02F_impro07_F032,exc,Excited,Happiness,Excited,That's going to be a lot of work.,51,4,3.5,3.5,3.0
Ses02F_impro07,Ses02F_impro07_F033,exc,Excited,Excited,Excited,"But, it'll be fine, I mean.  I'm so excited. It's going to be so fun.",52,4,3.5,2.5,3.5
Ses02F_impro07,Ses02F_impro07_F034,exc,Excited,Happiness,Excited,"I know, and I mean the area's not great, but like the school makes up for it. It'll be fine. It'll be good.",53,4,3.5,3.5,3.0
Ses02F_impro07,Ses02F_impro07_M034,exc,Excited,Excited,Neutral,You're getting close to the beach.  I mean geez.,54,4,4.0,3.5,3.5
Ses02F_impro07,Ses02F_impro07_F035,exc,Excited,Excited,Excited,I know. I know. So fun.  I can't wait.,55,4,4.5,4.5,4.0
Ses02F_impro07,Ses02F_impro07_F036,exc,Excited,Excited,Excited,I will. I will. Thank you.,56,4,4.0,4.5,4.0
Ses02F_impro07,Ses02F_impro07_F037,exc,Excited,Excited,Excited,Thanks.,57,4,4.0,3.0,4.0
Ses02M_impro08,Ses02M_impro08_M000,neu,Frustration,Neutral,Neutral,All right. Customer service this is Steve.,0,2,3.6667,3.0,2.6667
Ses02M_impro08,Ses02M_impro08_F000,exc,Excited,Other,Excited,"Hi. Thank you so much, you're a real person, right, you're not like a recording?",1,4,4.0,3.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F001,exc,Excited,Neutral,Excited,"Okay. Before I get into it, um your menu or whatever like where you choose the different thing depending on the-",2,4,3.0,4.0,3.3333
Ses02M_impro08,Ses02M_impro08_F002,exc,Excited,Frustration,Excited,"it leads you around in circles, you can't, there is no way to like get to a real person if you don't already know how to get to there.",3,4,2.6667,3.6667,3.3333
Ses02M_impro08,Ses02M_impro08_M002,neu,Frustration,Neutral,Neutral,"Right. No, yes I know. It is-It is a little frustrating.",4,2,3.3333,3.0,2.6667
Ses02M_impro08,Ses02M_impro08_F003,fru,Excited,Frustration,Frustration,"So is there any way to like bypass that because that is so, like I've been going around in circles",5,5,2.3333,3.6667,3.0
Ses02M_impro08,Ses02M_impro08_F004,fru,Excited,Frustration,Frustration,"like press nine, press zero, press back to the menu, like I can't get through to what I'm supposed to get through to.",6,5,2.0,4.3333,3.3333
Ses02M_impro08,Ses02M_impro08_M003,neu,Neutral,Neutral,Neutral,"I- I'll give you a little hint, next time if it asks if you're on a rotary phone you know, just stay on the line instead of - instead of hitting one or two to say if you're like on a touch tone",7,2,3.6667,3.3333,3.0
Ses02M_impro08,Ses02M_impro08_M004,neu,Neutral,Neutral,Neutral,"pretend like your on a rotary phone, goes straight through to a person.",8,2,3.6667,3.6667,3.0
Ses02M_impro08,Ses02M_impro08_F005,fru,Frustration,Frustration,Frustration,"Okay. Oh, that would just make it so much better, 'cause I cannot handle it's just like oh, my God I can't sit here any longer and talk to this lady with this pleasant voice.",9,5,2.0,4.0,3.3333
Ses02M_impro08,Ses02M_impro08_M005,neu,Neutral,Happiness,Neutral,I know they don't tell you that kind of thing.,10,2,4.0,3.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F006,neu,Frustration,Neutral,Neutral,"Sorry. Okay. Um-, yes",11,2,3.6667,3.6667,2.3333
Ses02M_impro08,Ses02M_impro08_F007,neu,Frustration,Neutral,Neutral,"Thank you very much. Um  So I have a charge on my credit card that, um, isn't mine.",12,2,2.6667,3.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F008,neu,Frustration,Neutral,Neutral,"Uh, I don't know where it came from and it's actually quite large, and I don't have the money for it so",13,2,3.0,3.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F009,fru,Frustration,Fear,Frustration,it really freaks me out when I got my bill because it was like I don't -- I didn't spend this. This is not my charge.,14,5,2.0,3.6667,3.0
Ses02M_impro08,Ses02M_impro08_M007,neu,Neutral,Neutral,Neutral,"Yea. All right. Well, let me-let me look it up here for a second. Uh, so i think",15,2,3.0,3.3333,2.6667
Ses02M_impro08,Ses02M_impro08_F010,neu,Frustration,Neutral,Neutral,"Okay, it was um- at the [GARBAGE] sorry, it was at a department store, I think it was Macy's or something",16,2,3.0,3.3333,2.0
Ses02M_impro08,Ses02M_impro08_M008,neu,Neutral,Neutral,Neutral,"Okay, Alright, yeah. I- I see it on here.",17,2,3.0,3.3333,2.6667
Ses02M_impro08,Ses02M_impro08_F011,fru,Frustration,Frustration,Other,"and it was like something like eight hundred dollars. I don't remember. It was just a lot and I have thing in front of me right now, but-",18,5,2.6667,3.3333,2.0
Ses02M_impro08,Ses02M_impro08_M009,neu,Neutral,Neutral,Neutral,"All right. Well, you know that's, that's what we have all of our protection plans for and everything like that so I mean it's",19,2,3.6667,3.0,2.6667
Ses02M_impro08,Ses02M_impro08_M010,neu,Frustration,Neutral,Neutral,it- it'll work out fine.,20,2,3.0,3.0,3.0
Ses02M_impro08,Ses02M_impro08_M011,neu,Neutral,Neutral,Neutral,"Yes, we'll get- we'll get rid of it right now. I mean just we're going to have to have you, um, submit something you know, we're going to have to have you mail something in for us, okay.",21,2,3.0,3.3333,3.0
Ses02M_impro08,Ses02M_impro08_M012,neu,Neutral,Neutral,Neutral,"So- So you can um find that application. You have the Internet, you can go to our website.",22,2,3.0,2.6667,2.6667
Ses02M_impro08,Ses02M_impro08_M013,neu,Neutral,Neutral,Neutral,Yeah. Yeah. You get the form right now. and- yeah,23,2,3.0,3.0,2.6667
Ses02M_impro08,Ses02M_impro08_M014,neu,Neutral,Neutral,Neutral,"We could mail it to you as well, but-",24,2,3.3333,3.3333,2.3333
Ses02M_impro08,Ses02M_impro08_M015,neu,Neutral,Neutral,Neutral,"Right. You can go online, print it out, and just fill out the form and um- send it to us um- you know,  regarding the grievance and-",25,2,3.0,3.3333,2.6667
Ses02M_impro08,Ses02M_impro08_M016,neu,Neutral,Neutral,Neutral,and it'll get taken off um- no problem you know,26,2,3.0,2.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F015,xxx,Frustration,Other,Neutral,Okay.,29,2,2.6667,3.0,2.0
Ses02M_impro08,Ses02M_impro08_F016,fru,Frustration,Surprise,Frustration,'Cause I-I just don't know how someone could have gotten my charge information,27,5,2.3333,3.0,2.6667
Ses02M_impro08,Ses02M_impro08_M017,neu,Neutral,Neutral,Neutral,Right. I mean we might,28,2,3.0,3.0,3.0
Ses02M_impro08,Ses02M_impro08_M019,neu,Excited,Neutral,Neutral,"Uh, I mean have you been shopping around on the Internet and stuff? I mean that you gave-",30,2,3.0,2.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F019,neu,Frustration,Neutral,Neutral,I did buy one thing on ebay I don't know that might-,31,2,2.6667,2.6667,2.0
Ses02M_impro08,Ses02M_impro08_M020,neu,Neutral,Neutral,Neutral,"Uh-ha, I mean usually sites are pretty well protected but sometimes I mean information gets out, so",32,2,3.0,2.3333,3.0
Ses02M_impro08,Ses02M_impro08_M021,neu,Neutral,Neutral,Neutral,so it is a little a little hard in that situation if you want -- you know you can -um- we can- we can issue another credit card.,33,2,3.3333,2.6667,3.0
Ses02M_impro08,Ses02M_impro08_M022,neu,Neutral,Neutral,Neutral,"Yeah, yeah. Maybe we'll, uh-",34,2,3.0,2.6667,2.6667
Ses02M_impro08,Ses02M_impro08_M023,neu,Neutral,Neutral,Neutral,it's a different number and everything,35,2,3.0,3.0,2.0
Ses02M_impro08,Ses02M_impro08_M024,neu,Neutral,Neutral,Neutral,Yeah. yeah.,36,2,3.0,3.3333,2.6667
Ses02M_impro08,Ses02M_impro08_M025,neu,Neutral,Neutral,Neutral,"Yes, um but  for- for that- for that charge we will need you to send something in but we can get you processed immediately for this, for this, for this new card. It still goes to the same address, right?",37,2,3.0,3.6667,2.6667
Ses02M_impro08,Ses02M_impro08_M026,neu,Neutral,Neutral,Neutral,Okay. All right. Then we'll get it sent out there. And,38,2,3.3333,2.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F023,hap,Happiness,Happiness,Neutral,Great.,39,0,4.0,3.0,2.3333
Ses02M_impro08,Ses02M_impro08_M027,neu,Neutral,Neutral,Neutral,And you know just I mean be careful in the future if um,40,2,3.3333,3.0,3.0
Ses02M_impro08,Ses02M_impro08_F024,hap,Happiness,Happiness,Neutral,Yeah.,41,0,3.0,2.3333,2.0
Ses02M_impro08,Ses02M_impro08_M028,neu,Neutral,Neutral,Neutral,if you're ever online or anything like that I mean just make sure it's a secure site and,42,2,3.0,3.0,3.0
Ses02M_impro08,Ses02M_impro08_M029,neu,Neutral,Neutral,Neutral,"and never you know, give it to anyone out, never even give out your number to any like unreliable company that you haven't heard of or anything like that, all right? Because, um, we want to- we definitely want to help you out, but-",43,2,3.0,3.6667,3.3333
Ses02M_impro08,Ses02M_impro08_F025,neu,Happiness,Neutral,Neutral,"Right, right.",44,2,3.6667,3.3333,2.3333
Ses02M_impro08,Ses02M_impro08_F026,neu,Happiness,Neutral,Neutral,"Okay, great.",45,2,3.3333,2.6667,2.0
Ses02M_impro08,Ses02M_impro08_F027,neu,Happiness,Neutral,Neutral,"Yeah, totally.",46,2,3.6667,2.6667,2.0
Ses02M_impro08,Ses02M_impro08_M030,neu,Neutral,Neutral,Neutral,you know it gets- it gets difficult you know so Alright.,47,2,3.3333,2.6667,2.6667
Ses02M_impro08,Ses02M_impro08_F028,hap,Happiness,Happiness,Neutral,Well thank you so much. You've been very helpful. I really appreciate it.,48,0,4.0,3.0,3.0
Ses02M_impro08,Ses02M_impro08_M031,neu,Neutral,Neutral,Neutral,"Alright Yes, I'm sorry for all the inconvenience but we'll get it taken care of.",49,2,3.3333,3.0,2.3333
Ses02M_impro08,Ses02M_impro08_F030,hap,Happiness,Happiness,Neutral,Thank you very much bye.,50,0,3.6667,3.0,2.3333
Ses02M_script01_1,Ses02M_script01_1_M003,sad,Frustration,Sadness,Neutral,I don't know. When it cracked he ran into the house and cried in the kitchen.,0,1,2.0,3.0,3.5
Ses02M_script01_1,Ses02M_script01_1_M004,sad,Sadness,Sadness,Neutral,No. I figured it was best to leave him alone.,1,1,2.5,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M005,sad,Sadness,Sadness,Neutral,I could hear him right through the floor in my room.,2,1,2.0,2.5,3.0
Ses02M_script01_1,Ses02M_script01_1_M009,fru,Frustration,Frustration,Neutral,You know that Larry is not coming back and I know it. Why do we allow him to go on thinking that we believe with him?,3,5,2.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F010,fru,Frustration,Neutral,Frustration,"What do you want to do, argue with him?",4,5,2.5,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M010,fru,Frustration,Sadness,Frustration,"No I don't want to argue with him, but it's about time he realized that nobody believes Larry is alive anymore.",5,5,2.0,3.5,4.0
Ses02M_script01_1,Ses02M_script01_1_M011,fru,Frustration,Anger,Frustration,"Why -- why shouldn't he dream of him? Walk around, waiting for him at night I mean do we contradict him, do we say straight out that we don't have any hope anymore that we haven't had hope for years now?",6,5,2.0,4.0,4.0
Ses02M_script01_1,Ses02M_script01_1_F011,fru,Frustration,Anger,Frustration,You can't say that to him.,7,5,2.0,3.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M012,ang,Anger,Anger,Frustration,We've got to say it to him.,8,3,2.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F012,fru,Frustration,Neutral,Frustration,"Can you prove it, how can you prove it?",9,5,2.0,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M013,ang,Anger,Anger,Frustration,"For God sakes it's been three years, nobody comes back after three years, that's insane.",10,3,1.5,4.0,4.5
Ses02M_script01_1,Ses02M_script01_1_F013,fru,Frustration,Sadness,Frustration,To you it is and to me. You can talk yourself blue in the face but there is no body and no grave so where are you?,11,5,2.0,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_M015,fru,Frustration,Sadness,Frustration,All right. All right. Listen to me.,12,5,2.5,3.0,3.5
Ses02M_script01_1,Ses02M_script01_1_M016,neu,Frustration,Neutral,Neutral,You know why I brought Annie here don't you?,13,2,3.0,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M017,neu,Neutral,Neutral,Neutral,You know.,14,2,3.0,2.5,4.0
Ses02M_script01_1,Ses02M_script01_1_F015,neu,Neutral,Sadness,Neutral,I got an idea but what's the story?,15,2,3.0,2.5,3.0
Ses02M_script01_1,Ses02M_script01_1_M018,neu,Neutral,Sadness,Neutral,I'm going to ask her to marry me.,16,2,3.0,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M019,fru,Frustration,Anger,Frustration,No it's not only my business.,17,5,2.0,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_F017,fru,Frustration,Neutral,Frustration,What do you want me to do   you're old enough to know your own mind.,18,5,3.0,2.5,3.0
Ses02M_script01_1,Ses02M_script01_1_M020,fru,Frustration,Frustration,Frustration,So it's all right then I'll go ahead with it?,19,5,2.0,3.5,4.0
Ses02M_script01_1,Ses02M_script01_1_F018,neu,Neutral,Sadness,Neutral,"Well, you want to make sure that your father isn't-",20,2,2.0,3.0,2.5
Ses02M_script01_1,Ses02M_script01_1_M021,ang,Anger,Anger,Frustration,See it isn't just my business-,21,3,2.5,3.5,3.5
Ses02M_script01_1,Ses02M_script01_1_F019,fru,Frustration,Frustration,Neutral,I'm just saying,22,5,2.0,2.5,3.0
Ses02M_script01_1,Ses02M_script01_1_M023,fru,Frustration,Anger,Frustration,She's not Larry's girl.,23,5,1.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F021,neu,Frustration,Neutral,Neutral,From father's point of you he isn't dead and you have no right to take his girl.,24,2,2.0,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F022,fru,Frustration,Anger,Frustration,"You can go on from there if you know where to go but I don't know where to go, see I don't know. So what can I do for you?",25,5,2.0,3.5,4.0
Ses02M_script01_1,Ses02M_script01_1_M024,ang,Anger,Anger,Frustration,"I don't know why but every time I reach out for something that I really want, I have to pull back 'cause someone else will suffer. My whole bloody life, time after time after time.",26,3,1.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F023,neu,Frustration,Neutral,Neutral,You're a considerate fellow.  There's nothing wrong with that.,27,2,3.5,3.0,3.5
Ses02M_script01_1,Ses02M_script01_1_M025,ang,Anger,Anger,Anger,To hell with that.,28,3,1.5,4.0,5.0
Ses02M_script01_1,Ses02M_script01_1_F024,fru,Frustration,Frustration,Frustration,Have you asked Annie yet?,29,5,2.5,2.5,4.0
Ses02M_script01_1,Ses02M_script01_1_M026,neu,Neutral,Sadness,Neutral,I wanted to get this settled first.,30,2,2.5,2.5,3.0
Ses02M_script01_1,Ses02M_script01_1_F025,neu,Frustration,Neutral,Neutral,How do you know she'll marry you? Maybe she feels the same way your father does.,31,2,2.5,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M027,neu,Neutral,Sadness,Neutral,"Well, if she does then that's the end of it. From her letters I think she's forgotten him.",32,2,2.0,3.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M028,sad,Frustration,Sadness,Neutral,"I don't know, I'll find out. Then we'll trash it out with dad, right? Mom, don't avoid me.",33,1,2.0,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F026,ang,Anger,Anger,Frustration,"Trouble is you don't see enough women, you never did.",34,3,2.0,3.0,4.0
Ses02M_script01_1,Ses02M_script01_1_M029,fru,Frustration,Anger,Frustration,So what I'm not fast with women.,35,5,2.0,3.0,4.0
Ses02M_script01_1,Ses02M_script01_1_F027,ang,Anger,Anger,Frustration,I just don't see why it has to be Annie.,36,3,2.0,3.0,4.5
Ses02M_script01_1,Ses02M_script01_1_M030,fru,Frustration,Anger,Frustration,Because it is.,37,5,3.0,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_F028,fru,Frustration,Anger,Frustration,That's a good answer but it doesn't answer anything. I mean you haven't seen her since you went away to war it's five years.,38,5,1.5,4.0,4.5
Ses02M_script01_1,Ses02M_script01_1_M031,fru,Frustration,Anger,Frustration,"I can't help it I know her best. I mean lived next door to her my whole life. These years when I think of a wife, I think of Annie.",39,5,1.5,4.0,4.5
Ses02M_script01_1,Ses02M_script01_1_F029,fru,Frustration,Anger,Frustration,"I don't want a diagram. He thinks he's coming back. Chris, you marry this girl you're pronouncing him dead.",40,5,1.5,4.0,5.0
Ses02M_script01_1,Ses02M_script01_1_F030,fru,Frustration,Sadness,Frustration,"Do you know what's going to happen to your father because I don't, see?",41,5,1.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_M035,sad,Sadness,Sadness,Frustration,"If I can't do that here well, then I'll have to get out.",42,1,2.0,3.0,4.0
Ses02M_script01_1,Ses02M_script01_1_F032,ang,Anger,Anger,Anger,What the hell is this?,43,3,2.0,3.5,4.0
Ses02M_script01_1,Ses02M_script01_1_M036,sad,Frustration,Sadness,Neutral,"I'll get out. I'll get married and go live some place else, maybe New York.",44,1,2.0,3.0,4.0
Ses02M_script01_1,Ses02M_script01_1_F033,ang,Anger,Anger,Anger,"What the hell is this, are you crazy?",45,3,1.5,4.0,4.5
Ses02M_script01_1,Ses02M_script01_1_M037,ang,Anger,Anger,Frustration,"I've been a good son too long a good sucker, I'm through with it.",46,3,1.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_F034,ang,Anger,Anger,Anger,What about the business? What is this?,47,3,1.5,3.5,4.5
Ses02M_script01_1,Ses02M_script01_1_M038,ang,Anger,Anger,Frustration,The business?  The business doesn't inspire me.,48,3,2.0,3.0,4.5
Ses02M_script01_1,Ses02M_script01_1_F035,ang,Anger,Anger,Anger,Must you be inspired?,49,3,2.0,3.0,4.5
Ses02M_script01_1,Ses02M_script01_1_M039,ang,Anger,Anger,Anger,"Yes, I like it and hour a day. If I'm going to grub for money all day long, at least in the evening I want it beautiful.",50,3,1.5,4.0,5.0
Ses02M_script01_1,Ses02M_script01_1_F036,ang,Sadness,Anger,Anger,"Tell me, you'd leave the business?",51,3,2.0,3.5,4.0
Ses02M_script01_1,Ses02M_script01_1_M041,sad,Sadness,Sadness,Neutral,"Yes, on this I would.",52,1,3.0,2.5,3.5
Ses02M_script01_1,Ses02M_script01_1_F037,ang,Frustration,Anger,Anger,"Well, you don't want to think like that.",53,3,2.0,3.5,3.5
Ses02M_script01_1,Ses02M_script01_1_M042,fru,Frustration,Anger,Frustration,Then help me stay here.,54,5,2.5,3.0,4.0
Ses02M_script01_1,Ses02M_script01_1_M043,fru,Frustration,Frustration,Frustration,I know I know mom. All right. Just help me stay here.,55,5,2.0,3.0,3.5
Ses02M_script01_1,Ses02M_script01_1_F039,fru,Frustration,Sadness,Frustration,Just don't go thinking that way.,56,5,2.0,3.0,3.5
Ses02M_script01_1,Ses02M_script01_1_M044,fru,Frustration,Anger,Frustration,"Well, I am thinking that way.",57,5,3.0,3.0,3.5
